Unnamed: 0,ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
24357,tt12160222,Sarvashreshta,1988,0.0,0.0,0.0,Drama            ,marathi
24358,tt6340112,Bogan,2017,160.0,6.4,1505.0,"Action, Thriller            ",tamil
24359,tt0929754,Ganga,2006,102.0,4.6,63.0,"Action, Drama, Music            ",bhojpuri
24360,tt0377738,Dariya Dil,1988,146.0,4.8,190.0,Drama            ,hindi
24361,tt2616620,Kraanthiveera Sangolli Raayanna,2012,180.0,7.8,701.0,"Drama, History, War            ",kannada
24362,tt10038708,Flatmates,2019,0.0,0.0,0.0,Drama            ,hindi
24363,tt13449672,Dhira,2020,117.0,5.7,371.0,Animation            ,kannada
24364,tt0320219,Oruvar Vaazhum Aalayam,1988,0.0,0.0,0.0,-,tamil
24365,tt13561658,Banglar Commando,1995,0.0,0.0,0.0,"Action, Drama, Romance            ",bengali
24366,tt0050829,Paying Guest,1957,157.0,7.1,225.0,"Comedy, Crime, Drama            ",urdu
24367,tt8686226,Allari Vayasu,1979,123.0,0.0,0.0,Drama            ,telugu
24368,tt1312057,Alli Thandha Vaanam,2001,141.0,5.3,67.0,Drama            ,tamil
24369,tt14338006,Thangigagi,2006,145.0,0.0,0.0,Drama            ,kannada
24370,tt10020954,Kabani,2019,23.0,0.0,0.0,"Drama, Family, Romance            ",malayalam
24371,tt3061202,"Blue Skies, Green Waters, Red Earth",2013,137.0,7.7,3271.0,"Adventure, Drama, Romance            ",malayalam
24372,tt0097466,Guru,1989,174.0,5.5,110.0,Crime            ,hindi
24373,tt0155527,Bambai Ki Mohini,1934,0.0,0.0,0.0,-,hindi
24374,tt11150362,Kehu Ba Deewana Naihar Me,2018,124.0,0.0,0.0,Drama            ,bhojpuri
24375,tt6477680,Gaon Thor Pudhari Chor,2017,0.0,0.0,0.0,Family            ,marathi
24376,tt0386493,Goraa,1987,0.0,4.9,16.0,"Action, Drama            ",hindi
24377,tt0235510,Kamam Krodham Moham,1975,0.0,0.0,0.0,-,malayalam
24378,tt6512900,Jawani Deewani,1977,0.0,0.0,0.0,Drama            ,urdu
24379,tt8156962,Hoyto Manush Noy,2018,92.0,4.9,16.0,Drama            ,bengali
24380,tt10664768,Kai Raja Kai,1984,0.0,0.0,0.0,Drama            ,telugu
24381,tt13312978,Bai Go Bai,2015,119.0,0.0,0.0,Drama            ,marathi
24382,-,Chokher Bali,2018,0.0,0.0,0.0,Drama            ,hindi
24383,tt1808480,Sneha Geetham,2010,0.0,6.3,52.0,Drama            ,telugu
24384,tt13170838,Sense Nonsense,2020,9.0,0.0,0.0,"Animation, Short            ",malayalam
24385,tt0381051,Bharat Ka Lal,1936,0.0,0.0,0.0,"Action, Drama            ",hindi
24386,-,Kosarakkolli,2018,0.0,0.0,0.0,-,malayalam
24387,tt4131670, Humsafar,20112012,38.0,9.0,44.0,"Drama, Romance            ",urdu
24388,tt3028362,Shabdo,2012,104.0,8.1,1263.0,Drama            ,bengali
24389,tt0275461,Koodum Thedi,1985,0.0,7.1,23.0,"Drama, Romance            ",malayalam
24390,-,The Deluge,2018,0.0,0.0,0.0,"Documentary, Short            ",malayalam
24391,tt0156869,Paradhin,1956,0.0,0.0,0.0,Drama            ,bengali
24392,tt1621994,Anaganaga O Dheerudu,2011,133.0,5.2,501.0,"Action, Adventure, Family            ",telugu
24393,tt13979360,Rana,2012,0.0,0.0,0.0,Drama            ,kannada
24394,tt14332408,Thangiya Mane,2006,144.0,0.0,0.0,Drama            ,kannada
24395,tt0392407,Mamaghar,2002,0.0,6.3,6.0,"Action, Drama            ",nepali
24396,tt0940641,143,2004,143.0,5.1,80.0,"Action, Romance, Thriller            ",telugu
24397,tt1313227,Aanchal Ke Phool,1968,0.0,5.7,6.0,Drama            ,hindi
24398,tt0279986,Nirnnayam,1995,165.0,7.1,359.0,"Action, Thriller            ",malayalam
24399,tt7147540,Sui Dhaaga: Made in India,2018,122.0,6.8,7272.0,"Comedy, Drama            ",hindi
24400,tt4976468,Kanave Kalaiyadhe,1999,157.0,6.0,18.0,"Action, Drama            ",tamil
24401,tt1612039,Souryam,2008,151.0,5.8,163.0,"Action, Drama            ",telugu
24402,tt2710414,Jeena Hain Pyar Mein,1983,0.0,0.0,0.0,Romance            ,hindi
24403,tt0277760,Ivide Ee Theerathu,1985,0.0,0.0,0.0,-,malayalam
24404,tt0105313,Sangeet,1992,144.0,5.7,147.0,"Drama, Romance            ",hindi
24405,tt0090575,Aakhree Raasta,1986,164.0,7.1,1262.0,"Action, Crime, Drama            ",hindi
24406,tt0257897,Manpeda,1971,0.0,0.0,0.0,-,malayalam
24407,tt7791106,Shob Bhooturey,2017,115.0,5.4,181.0,Horror            ,bengali
24408,tt0212964,Ghar Ghar Ki Baat,1959,0.0,0.0,0.0,"Drama, Family            ",hindi
24409,tt0139861,Arunachalam,1999,165.0,7.4,1964.0,"Action, Comedy, Drama            ",tamil
24410,tt14456690,Bela,2021,58.0,0.0,0.0,-,bengali
24411,tt0352451,Ivare Sookshikkuka,1987,0.0,0.0,0.0,-,malayalam
24412,tt4057240,Turdaksok Mimag,2009,130.0,0.0,0.0,Drama            ,assamese
24413,tt2448408,And Unto the Void,1967,0.0,0.0,0.0,Drama            ,hindi
24414,tt0280804,Kaalrathiri,1980,0.0,0.0,0.0,Musical            ,telugu
24415,tt1431003,Andarikante Ghanudu,1987,0.0,0.0,0.0,-,telugu
24416,tt3822396,Velaiyilla Pattathari,2014,133.0,7.8,5843.0,"Action, Comedy, Drama            ",tamil
24417,tt0242502,Hanuman Vijay,1974,120.0,7.4,11.0,Fantasy            ,hindi
24418,tt8388722,Daraar 2,2018,0.0,0.0,0.0,Drama            ,bhojpuri
24419,-,Lalsa,2018,0.0,0.0,0.0,Drama            ,marathi
24420,tt1440222,Kyon? Kis Liye?,2003,130.0,0.0,0.0,"Crime, Drama            ",hindi
24421,tt0216170,Sagar Balaka,1983,110.0,7.4,8.0,Drama            ,bengali
24422,tt8479614,Agaram,2007,137.0,0.0,0.0,"Action, Drama            ",tamil
24423,tt11559212,Medicine Lamps,2019,76.0,0.0,0.0,Drama            ,marathi
24424,tt2768788,Women's Police Station,2013,64.0,0.0,0.0,"Documentary, Drama            ",urdu
24425,tt1548634,Shraddhanjali,1993,0.0,0.0,0.0,Drama            ,bengali
24426,tt10068004,14th Day,2019,0.0,0.0,0.0,"Short, Romance, War            ",malayalam
24427,tt0251281,Mukhra,1988,0.0,4.0,34.0,Romance            ,punjabi
24428,tt0331937,Chora Chuvanna Chora,1980,0.0,0.0,0.0,-,malayalam
24429,tt1192385,Nenjinile,1999,122.0,5.5,133.0,"Action, Crime, Drama            ",tamil
24430,tt0275534,Mukhyamanthri,1985,0.0,0.0,0.0,-,malayalam
24431,tt7158416,Parampara,2003,0.0,0.0,0.0,Drama            ,bengali
24432,tt10180760,Oka Tupaki Moodu Pittalu,2019,0.0,0.0,0.0,"Comedy, Romance            ",telugu
24433,tt0378647,Ramana,2002,140.0,8.2,1847.0,"Action, Drama            ",tamil
24434,tt6009102,Baghtos Kay Mujra Kar,2017,142.0,7.1,134.0,"Comedy, Drama            ",marathi
24435,tt6159072,Dada,2005,125.0,4.6,9.0,Thriller            ,bengali
24436,tt6277824,Poomaram,2018,152.0,6.7,716.0,Drama            ,malayalam
24437,tt2451894,Abhay,1995,127.0,7.2,60.0,Fantasy            ,tamil
24438,tt0390657,Zindagani,1986,131.0,7.1,27.0,Drama            ,hindi
24439,tt0369746,Mukti,1977,150.0,7.2,65.0,"Crime, Drama, Romance            ",hindi
24440,tt0275778,Vyooham,1990,0.0,6.4,22.0,"Action, Crime, Thriller            ",malayalam
24441,tt13304584,Bomma Blockbuster,2020,0.0,0.0,0.0,Drama            ,telugu
24442,tt0419859,Jina Sikho,1946,0.0,0.0,0.0,-,hindi
24443,tt0439418,7/G Rainbow Colony,2004,186.0,7.8,2212.0,"Drama, Romance            ",tamil
24444,tt6449240,Muniyandi Vilangiyal Moonramandu,2008,141.0,4.4,14.0,"Drama, Romance            ",tamil
24445,tt1610995,Aakhri Nishan,1958,0.0,0.0,0.0,Drama            ,urdu
24446,tt4978920,Nepoliyan,1994,0.0,0.0,0.0,Action            ,hindi
24447,tt10804114,Oru Cinema Kadha,2011,17.0,0.0,0.0,"Short, Comedy            ",malayalam
24448,-,Sadaa Nee Premalo,2018,0.0,0.0,0.0,-,telugu
24449,-,Dhyey,2021,0.0,0.0,0.0,Romance            ,hindi
24450,tt0271636,Mazhayethum Munpe,1995,138.0,7.4,598.0,"Drama, Romance            ",malayalam
24451,tt8011296,Yenda Thalaiyila Yenna Vekkala,2018,0.0,5.5,39.0,Drama            ,tamil
24452,tt2737238,Pyari Dulhaniya,1989,0.0,0.0,0.0,Drama            ,hindi
24453,tt0779769,Udhyamam,1990,0.0,0.0,0.0,Action            ,telugu
24454,tt0363896,Police Wala,1993,155.0,3.8,11.0,Romance            ,hindi
24455,tt6117702,Munna Michael,2017,140.0,3.3,2937.0,"Action, Drama, Music            ",hindi
24456,tt2083140,Badnam,1966,123.0,6.3,7.0,Drama            ,urdu
24457,tt0385851,Madhuman,1981,0.0,0.0,0.0,-,hindi
24458,tt4594050,Highway,2014,110.0,6.0,135.0,Drama            ,bengali
24459,tt1372719,Anokhe Amar Shaheed Baba Deep Singh Ji,2006,154.0,6.6,9.0,History            ,punjabi
24460,tt0317069,Alibabhavum Narpathu Thirudargalum,1956,160.0,7.4,86.0,"Adventure, Drama, Fantasy            ",tamil
24461,tt0251962,Ram Ram Pahune,1950,122.0,0.0,0.0,-,marathi
24462,tt0824309,Desh Devi,2002,150.0,0.0,0.0,Drama            ,hindi
24463,tt0493809,Nigahen,1991,0.0,3.3,9.0,-,punjabi
24464,tt9093120,Main,2012,0.0,0.0,0.0,Drama            ,urdu
24465,tt0414264,Mashooka,1953,0.0,0.0,0.0,Romance            ,hindi
24466,tt9230398,Paulwaat,2011,0.0,0.0,0.0,Drama            ,marathi
24467,-,Dehati Disco,2021,0.0,0.0,0.0,"Comedy, Musical            ",hindi
24468,tt0331823,Aarattu,1979,0.0,0.0,0.0,-,malayalam
24469,tt3083962,Satyanweshi,2013,117.0,6.0,552.0,Thriller            ,bengali
24470,tt3877412,Bonny,1993,0.0,0.0,0.0,Romance            ,hindi
24471,tt14433628,Krishna Talkies,2021,0.0,0.0,0.0,Horror            ,kannada
24472,tt1579821,Ninne Premistha,2000,152.0,6.0,153.0,Romance            ,telugu
24473,tt8811616,Pal,2011,0.0,0.0,0.0,Drama            ,nepali
24474,tt0347663,Nishedhi,1984,0.0,0.0,0.0,-,malayalam
24475,tt0214848,Kai Kodutha Deivam,1964,0.0,7.2,17.0,-,tamil
24476,tt0995752,Tashan,2008,120.0,3.8,4972.0,"Action, Drama, Romance            ",hindi
24477,tt0155340,Velli Vizha,1972,165.0,6.7,22.0,"Comedy, Drama, Family            ",tamil
24478,tt0257808,Janaki Ramudu,1988,133.0,5.4,331.0,"Drama, Romance            ",telugu
24479,tt0249616,Jannat Ki Talash,1999,0.0,6.8,18.0,-,oriya
24480,tt1579516,Akkum Bakkum,1996,126.0,0.0,0.0,Comedy            ,telugu
24481,tt0453190,Raam,2005,154.0,7.8,1206.0,"Action, Drama, Mystery            ",tamil
24482,tt0318610,Rajakumaaran,1994,151.0,5.1,24.0,-,tamil
24483,tt0352172,Anga Kalari,1987,0.0,0.0,0.0,-,malayalam
24484,tt0406892,Joker,2000,148.0,6.4,197.0,"Musical, Comedy, Drama            ",malayalam
24485,tt0195231,Satya,1998,170.0,8.2,13635.0,"Action, Crime, Drama            ",hindi
24486,tt5235876, Madam Secretary,20142019,42.0,7.7,276.0,Drama            ,urdu
24487,tt5774904,Velainu Vandhutta Vellaikaaran,2016,138.0,5.9,569.0,Comedy            ,tamil
24488,tt9319840,Iruttu,2019,133.0,5.1,301.0,"Drama, Horror, Mystery            ",tamil
24489,tt11151958,India Fashion Factory,2020,120.0,0.0,0.0,Comedy            ,hindi
24490,tt1510777,Kanak Durga Pooja Mahima,1960,0.0,0.0,0.0,-,telugu
24491,-,Mannavan Vanthanadi,2018,0.0,0.0,0.0,Romance            ,tamil
24492,-,Sathiya Sodhanai,2021,0.0,0.0,0.0,-,tamil
24493,tt0263846,Pavitra Bandam,1971,0.0,0.0,0.0,-,telugu
24494,tt8364120,Abar Basanta Bilap,2018,0.0,0.0,0.0,Comedy            ,bengali
24495,tt5609470,Agun,1976,0.0,0.0,0.0,Drama            ,bengali
24496,tt0273768,Mailpeelikkavu,1998,136.0,6.3,157.0,"Romance, Thriller            ",malayalam
24497,tt1075344,Koshai,1980,0.0,0.0,0.0,Drama            ,bengali
24498,tt8719310,Shabash Vikram,1985,0.0,0.0,0.0,Action            ,kannada
24499,tt12072086,Lingadu Ramalingadu,2020,0.0,0.0,0.0,Drama            ,telugu
24500,-,Al Karama,2018,0.0,0.0,0.0,Comedy            ,malayalam
24501,tt0360050,Sur Sangam,1985,149.0,6.9,43.0,"Comedy, Drama, Musical            ",hindi
24502,tt2624956,Sasu Numbari Jawai Dus Numbri,2008,130.0,5.3,17.0,Comedy            ,marathi
24503,-,Kabhi Eid Kabhi Diwali,2021,0.0,0.0,0.0,Drama            ,hindi
24504,tt2609468,Sona Spa,2013,102.0,3.5,189.0,"Drama, Mystery, Thriller            ",hindi
24505,tt0355319,Cheruppakkari,2002,0.0,0.0,0.0,-,malayalam
24506,tt0254968,Aram + Aram = Kinnaram,1985,144.0,7.2,368.0,Comedy            ,malayalam
24507,tt3440116,Are,2005,0.0,0.0,0.0,"Crime, Thriller            ",telugu
24508,tt14497486,K.S. Harishankar: Kamini,2019,4.0,0.0,0.0,"Short, Music            ",malayalam
24509,tt9890036,Green Card,2017,120.0,0.0,0.0,"Comedy, Drama, Romance            ",telugu
24510,tt7053158,Brahma.com,2017,129.0,5.1,69.0,Action            ,tamil
24511,tt0233464,Clerk,1989,165.0,2.4,121.0,"Action, Crime, Drama            ",hindi
24512,tt0338566,Yeh Kya Ho Raha Hai?,2002,0.0,4.6,238.0,"Comedy, Romance            ",hindi
24513,tt6321164,Bses Slwl I: The Musical Journey,2019,0.0,0.0,0.0,Biography            ,nepali
24514,tt11413416,Pulsar Dare Venture IV,20192020,0.0,0.0,0.0,Reality-TV            ,nepali
24515,tt0392835,Tel Malish Boot Polish,1961,0.0,6.5,8.0,"Action, Comedy, Crime            ",gujarati
24516,tt6137458,Jija Ji,1961,0.0,0.0,0.0,Drama            ,punjabi
24517,tt8022710,Hasi Deu Ek Phera,2010,149.0,4.4,5.0,"Comedy, Drama            ",nepali
24518,tt11434376, Coke Studio,2008,0.0,0.0,0.0,Music            ,urdu
24519,tt2926400,Ayal,2013,134.0,6.1,33.0,"Drama, Romance            ",malayalam
24520,tt1558578,Knock Out,2010,117.0,6.0,2071.0,"Action, Crime, Drama            ",hindi
24521,tt2373606,Prema Pustagam,1993,0.0,5.1,98.0,Romance            ,telugu
24522,tt3712830,Raman,2014,12.0,0.0,0.0,"Short, Drama, Family            ",malayalam
24523,tt5729486,Tansen,1970,0.0,0.0,0.0,Musical            ,urdu
24524,tt4955774,Bawal,2015,0.0,4.3,25.0,Comedy            ,bengali
24525,tt6033078,Fading Clouds,2017,0.0,0.0,0.0,Drama            ,bengali
24526,tt1329104,Apna Farz,1973,0.0,0.0,0.0,-,hindi
24527,tt0361851,Lorry Driver,1990,135.0,7.2,80.0,"Action, Crime            ",telugu
24528,tt14111282,Tochi Ek Samrat,2000,0.0,0.0,0.0,Drama            ,marathi
24529,tt6868022, Siyaasat,2014,0.0,0.0,0.0,History            ,urdu
24530,tt1603784,6 Teens,2001,0.0,5.8,10.0,Romance            ,telugu
24531,tt5187252,Abhisandhi,2011,0.0,0.0,0.0,Drama            ,bengali
24532,tt0275432,Jeevante Jeevan,1985,128.0,6.5,22.0,Drama            ,malayalam
24533,tt6833460,BB5,2017,123.0,6.7,9.0,"Crime, Mystery, Thriller            ",kannada
24534,tt14338670,Mahasadhvi Mallamma,2005,172.0,0.0,0.0,Drama            ,kannada
24535,tt7282772,Bandi Bidhata,1976,0.0,0.0,0.0,Drama            ,bengali
24536,tt14230676,From Headquarters,2013,0.0,0.0,0.0,Drama            ,bengali
24537,tt0214858,Kisan Kanya,1937,137.0,6.0,11.0,Drama            ,hindi
24538,tt1579771,Gilli Kahjalu,1998,145.0,6.2,13.0,Comedy            ,telugu
24539,tt8660466,Bus stop lovers adda,2012,0.0,5.1,13.0,Comedy            ,telugu
24540,tt2344678,Himmatwala,2013,150.0,1.7,8014.0,"Action, Comedy            ",hindi
24541,-,Untitled Anand Shankar Project,2018,0.0,0.0,0.0,Drama            ,tamil
24542,tt2949246,Fer Mamla Gadbad Gadbad,2013,0.0,6.4,189.0,"Comedy, Romance            ",punjabi
24543,tt0491724,Prarambh,2004,83.0,7.1,20.0,Drama            ,hindi
24544,tt6234018,Zeenat,1986,0.0,0.0,0.0,Drama            ,hindi
24545,tt9029744,Digest Writer,20142015,0.0,8.3,16.0,Drama            ,oriya
24546,tt1579851,Pallam Chatuna Mogudu,1992,0.0,0.0,0.0,Comedy            ,telugu
24547,tt0245009,Biraj Bou,1946,0.0,0.0,0.0,Drama            ,bengali
24548,tt11268936,Kamma Rajyam Lo Kadapa Reddlu,2019,153.0,3.4,158.0,"Drama, Thriller            ",telugu
24549,-,Bajre Da Sitta,2018,0.0,0.0,0.0,-,punjabi
24550,tt10105362,Dil Sada Luteya Gaya,2013,0.0,0.0,0.0,"Comedy, Romance            ",punjabi
24551,tt4332476,Pyar Mein Sab Kuch Hota Hai,2004,0.0,0.0,0.0,Romance            ,hindi
24552,tt7822638,99 Miles,2017,97.0,0.0,0.0,Drama            ,tamil
24553,tt6574394,Walton Air Show 2002: TVC 1,2002,1.0,0.0,0.0,"Animation, Short            ",urdu
24554,tt8929104,Avasarakari,1981,140.0,0.0,0.0,Drama            ,tamil
24555,tt0455140,Khooni Panja,1991,130.0,5.7,40.0,Horror            ,hindi
24556,tt5340516,Tharai Thappattai,2016,135.0,5.6,500.0,"Action, Drama, Musical            ",tamil
24557,tt1279228,Kannavaari Kalalu,1974,89.0,8.3,33.0,Drama            ,telugu
24558,tt13594416,Ithu En Kathal Puthakam,2020,122.0,0.0,0.0,Drama            ,tamil
24559,tt3118910,Camel Safari,2013,0.0,3.6,21.0,Romance            ,malayalam
24560,tt0398448,DD News: Regional News,2000,0.0,0.0,0.0,News            ,malayalam
24561,tt8237282,Shikari,2018,109.0,4.6,117.0,"Comedy, Drama            ",marathi
24562,tt0392835,Tel Malish Boot Polish,1961,0.0,6.5,8.0,"Action, Comedy, Crime            ",tamil
24563,tt5364872,Marksheet,2016,96.0,6.7,7.0,Drama            ,assamese
24564,tt0314385,Mitini,2002,0.0,7.9,11.0,Drama            ,nepali
24565,tt3907636,Chocklet,2001,0.0,4.9,39.0,Drama            ,tamil
24566,tt1037056,Fighting Queen,1956,0.0,0.0,0.0,Action            ,hindi
24567,tt0295294,Halo,1996,92.0,8.0,447.0,"Drama, Family            ",malayalam
24568,tt7886860,Mama O Chandamama,2017,0.0,5.8,5.0,"Comedy, Drama, Romance            ",telugu
24569,tt3063402,Farz Aur Khoon,1978,0.0,0.0,0.0,Action            ,hindi
24570,tt10441742,Tanhai,2013,0.0,0.0,0.0,-,urdu
24571,tt4155054,Akil: Awareness,2014,33.0,0.0,0.0,"Documentary, Short, Biography            ",nepali
24572,tt0470197,Andhakarer Shabdo,2006,0.0,6.4,5.0,Drama            ,bengali
24573,tt0187195,Kalaakaar,1983,0.0,6.1,70.0,"Family, Romance            ",hindi
24574,tt2132447,Shahi Faqeer,1970,0.0,0.0,0.0,-,urdu
24575,tt0316062,Johnny,2003,180.0,5.3,1006.0,"Action, Drama            ",telugu
24576,tt0158572,Daan Pratidaan,1992,153.0,6.7,12.0,Drama            ,bengali
24577,tt2123894,An Human,2011,101.0,6.9,22.0,"Drama, Mystery, Sci-Fi            ",tamil
24578,tt0259495,Peddarikam,1992,134.0,7.1,120.0,"Comedy, Drama, Action            ",telugu
24579,tt2156178,Salaat,2010,74.0,0.0,0.0,Drama            ,urdu
24580,tt13028074,It's Time to Party,2020,117.0,6.1,15.0,"Drama, Thriller            ",telugu
24581,tt0067607,Prema Nagar,1971,170.0,8.0,39.0,"Drama, Musical, Romance            ",telugu
24582,tt0215187,Shikari,1932,0.0,0.0,0.0,Adventure            ,hindi
24583,tt5597806,Zaib-un-nisa,2001,0.0,8.5,17.0,Drama            ,oriya
24584,tt0253648,Savitri,1936,0.0,0.0,0.0,-,marathi
24585,tt12283234,Sohni Mahiwaal,1984,121.0,0.0,0.0,"Drama, Romance            ",punjabi
24586,tt0362766,Inteha Pyar Ki,1992,159.0,3.9,29.0,"Drama, Family, Musical            ",hindi
24587,tt0764655,Moondru Mugham,1982,0.0,7.2,372.0,"Action, Drama            ",tamil
24588,tt5476256,Galegale Nigahle,2008,0.0,4.6,10.0,Comedy            ,marathi
24589,tt0436681,The President Versus David Hicks,2004,52.0,6.7,40.0,Documentary            ,oriya
24590,tt0251059,Draupadi,1944,0.0,0.0,0.0,Fantasy            ,hindi
24591,tt3778760,Shankar Guru,1987,0.0,0.0,0.0,Action            ,hindi
24592,tt11479534,Mamma the spirit,2020,0.0,0.0,0.0,Horror            ,hindi
24593,tt0274394,Brandy Ki Botal,1939,146.0,0.0,0.0,-,hindi
24594,tt8290858,Andaj,2011,0.0,0.0,0.0,Romance            ,nepali
24595,tt14230192,Wadey ki Zanjeer,1978,0.0,0.0,0.0,-,urdu
24596,tt7268744,Freedom,2014,0.0,3.1,13.0,Thriller            ,hindi
24597,tt11478150,Sohreyan Da Pind Aa Gaya,2020,0.0,0.0,0.0,Drama            ,punjabi
24598,tt12183018,Lage Bandhe,1979,0.0,0.0,0.0,Drama            ,marathi
24599,-,Debal: Uncrowned Underdogs,2018,100.0,0.0,0.0,"Action, Crime, Drama            ",urdu
24600,tt2753386,Kaam Shastra,1975,136.0,6.4,13.0,Thriller            ,hindi
24601,tt3450070,123 from Amalapuram,2005,0.0,0.0,0.0,Romance            ,telugu
24602,tt13089396,31,2020,0.0,0.0,0.0,"Short, Mystery            ",malayalam
24603,tt0302682,Kankan De Ohle,1970,0.0,7.2,12.0,"Drama, Romance            ",punjabi
24604,tt0154233,Bindur Chheley,1973,109.0,0.0,0.0,Drama            ,bengali
24605,tt0367214,Waaris,1988,150.0,6.8,141.0,Drama            ,hindi
24606,tt14357998,Dubai Chalo,1979,0.0,0.0,0.0,-,punjabi
24607,tt4879076,Petrol,2005,0.0,0.0,0.0,Action            ,hindi
24608,tt0416712,Elaan,2005,159.0,4.4,694.0,"Action, Thriller            ",hindi
24609,tt1587111,Ajasra Dhanyabad,1976,0.0,0.0,0.0,Drama            ,bengali
24610,-,Gangs of Malgudi,2021,0.0,0.0,0.0,Comedy            ,hindi
24611,tt1623702,Salgirah,1969,0.0,7.8,6.0,Drama            ,urdu
24612,tt14061830,Chambeli,2020,0.0,0.0,0.0,"Short, Mystery, Thriller            ",urdu
24613,tt0363409,Aan: Men at Work,2004,149.0,5.7,2876.0,"Action, Crime, Drama            ",hindi
24614,tt0158092,Piya Ka Ghar,1972,134.0,6.7,205.0,"Drama, Family, Musical            ",hindi
24615,tt0249338,Aik Aur Love Story,1999,0.0,6.6,28.0,Romance            ,oriya
24616,-,Fera Feri,2018,122.0,0.0,0.0,-,gujarati
24617,-,Kaamraj,2018,140.0,0.0,0.0,Crime            ,hindi
24618,tt4857886,Do Lafzon Ki Kahani,2016,128.0,6.5,1369.0,"Action, Drama, Romance            ",hindi
24619,tt14465424,Love Lafru Lagan,2017,140.0,0.0,0.0,Drama            ,gujarati
24620,tt11611118,Asar 2,2016,110.0,0.0,0.0,Family            ,hindi
24621,tt10428284,Veyilmarangal,2019,108.0,8.1,15.0,Drama            ,malayalam
24622,tt13654972,Hanuman Bhakta Hawaldaar,2008,0.0,0.0,0.0,Action            ,bhojpuri
24623,tt0279012,Chandana Kadu,1974,0.0,0.0,0.0,-,malayalam
24624,tt10173088,Fauladi No.1,2001,0.0,0.0,0.0,Drama            ,hindi
24625,tt3412646,Barister shankarnarayan,2013,0.0,0.0,0.0,Family            ,telugu
24626,-,Radha Kyun Gori Main Kyun Kaala,2018,0.0,0.0,0.0,Drama            ,hindi
24627,tt14404914,Sakhi Mazi,1999,0.0,0.0,0.0,Drama            ,marathi
24628,tt5235876, Madam Secretary,20142019,42.0,7.7,276.0,Drama            ,oriya
24629,tt5184706,Rakta Bandhan,2003,0.0,0.0,0.0,Action            ,bengali
24630,tt0230497,Mallika Soloni,1953,0.0,0.0,0.0,-,hindi
24631,tt1437598,Deiva Magan,1969,166.0,7.3,121.0,Drama            ,tamil
24632,-,Scam,2018,0.0,0.0,0.0,Crime            ,hindi
24633,-,Para Para Para,2018,0.0,0.0,0.0,Drama            ,tamil
24634,tt3443544,Jagapathi,2005,134.0,0.0,0.0,Action            ,telugu
24635,tt13914510,Indru Mudhal,2003,0.0,0.0,0.0,Drama            ,tamil
24636,tt1380148,Mallepoovu,1978,0.0,0.0,0.0,Drama            ,telugu
24637,tt0316723,Tandrulu Kodukulu,1961,0.0,0.0,0.0,-,telugu
24638,tt12976114,Sawai Hawaldar,1999,0.0,0.0,0.0,Drama            ,marathi
24639,tt1473059,Kudumba Thalaivan,1962,138.0,6.4,10.0,-,tamil
24640,tt1637739,Zamana Kya Kahega,1961,0.0,0.0,0.0,Drama            ,urdu
24641,tt14284594,Dheemantha Manushya,2007,0.0,0.0,0.0,Drama            ,kannada
24642,tt7256592,Jani,2017,0.0,3.0,9.0,Comedy            ,kannada
24643,tt8706616,Chalaki Rani Khiladi Raja,1971,118.0,0.0,0.0,Drama            ,telugu
24644,tt1508950,Baabarr,2009,180.0,5.1,301.0,"Action, Crime, Drama            ",hindi
24645,tt0334004,Niram Marunna Nimishangal,1982,0.0,0.0,0.0,-,malayalam
24646,tt3238050,Jithan 2,2016,142.0,2.8,36.0,Thriller            ,tamil
24647,tt0215512,Ambarish,1934,0.0,0.0,0.0,-,hindi
24648,tt5978194,Bhouri,2016,140.0,6.7,399.0,Drama            ,hindi
24649,tt14162618, Mullah Nasruddin,1990,0.0,0.0,0.0,Comedy            ,urdu
24650,tt0293499,Parivar,1968,165.0,6.3,22.0,"Comedy, Drama            ",hindi
24651,-,Gramophone,2018,0.0,0.0,0.0,Drama            ,tamil
24652,tt7351182,Mon Mayuree,1990,149.0,4.0,7.0,"Action, Drama, Romance            ",bengali
24653,tt0304204,Isi Ka Naam Zindagi,1992,140.0,5.8,600.0,"Action, Comedy, Drama            ",hindi
24654,tt0156360,Bharat Milap,1942,170.0,6.6,9.0,"Adventure, Drama, History            ",hindi
24655,-,Deja Vu,2021,0.0,0.0,0.0,Sci-Fi            ,hindi
24656,tt12083958,Maamu Tea Angadi,2015,155.0,0.0,0.0,Drama            ,kannada
24657,tt14230836,Ohh My Love,2011,0.0,0.0,0.0,Drama            ,bengali
24658,tt13449672,Dhira,2020,117.0,5.7,371.0,Animation            ,bhojpuri
24659,tt10990768,Babubhai Sentimental,2019,132.0,7.5,13.0,"Action, Drama, Thriller            ",gujarati
24660,tt12044324,Game on Hai,2020,120.0,0.0,0.0,"Crime, Thriller            ",urdu
24661,tt0448466,Fareb,1983,0.0,0.0,0.0,-,hindi
24662,tt0364454,Kannan Varuvaan,2000,135.0,5.9,37.0,Romance            ,tamil
24663,tt2941856,Enemmy,2013,0.0,4.9,224.0,"Action, Crime, Drama            ",hindi
24664,tt14253032,PUC,2008,0.0,0.0,0.0,Drama            ,kannada
24665,tt2787014,Ganga Kinare,1986,0.0,0.0,0.0,Drama            ,hindi
24666,tt9351220,My Great Grandfather,2019,122.0,4.7,109.0,Drama            ,malayalam
