"ID";"CommonName";"SeriesAmount";"global_id";"FilmType";"FrameFormat";"Filmino";"Duration";"Year";"ProducingCountry";"FilmStudio";"IsColor";"AgeRestrictions";"CopyQuality";"DigitalVersion";
"Код";"Название";"Количество серий";"global_id";"Тип фильма";"Формат кадра";"Сведения о фильме";"Длительность";"Год выпуска";"Страна";"Студия";"Цветность";"Возрастные ограничения";"Категория качества копии";"Наличие электронной версии копии";
"283";"На земле святой Руси";"1";"170810996";"документальный";"широкоэкранный";"документальный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"284";"На поле Куликовом";"1";"170810997";"документальный";"широкоэкранный";"документальный";"nested data";"1980";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"285";"Народные промыслы России";"1";"170810999";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2";"нет";
"286";"Народу своему";"1";"170811000";"документальный";"широкоэкранный";"документальный";"nested data";"1968";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"1";"А. Ведерников Тихая моя Родина";"1";"170811001";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"2";"Авиценна Этюды о здоровье";"1";"170811003";"документальный";"широкоэкранный";"документальный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"3";"А дольше всего продержалась душа";"1";"170811004";"документальный";"широкоэкранный";"документальный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"4";"Академик Б. Н Петров";"1";"170811005";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1983";"nested data";"nested data";"цветной";"12+";"2";"нет";
"5";"Академик Губкин";"1";"170811006";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1970";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"6";"Академик Прянишников";"1";"170811008";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1965";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"7";"Александр Твардовский и Александр Бартов";"1";"170811009";"документальный";"широкоэкранный";"документальный";"nested data";"1977";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"8";"Альманах кинопутешествий № 23";"1";"170811010";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1967";"nested data";"nested data";"цветной";"12+";"2";"нет";
"9";"Альманах кинопутешествий № 30";"1";"170811011";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1968";"nested data";"nested data";"цветной";"12+";"2";"нет";
"10";"Альманах кинопутешествий № 53";"1";"170811013";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1970";"nested data";"nested data";"цветной";"12+";"2";"нет";
"11";"Альманах кинопутешествий № 55";"1";"170811014";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1971";"nested data";"nested data";"цветной";"12+";"2";"нет";
"12";"Альманах кинопутешествий № 58";"1";"170811016";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1971";"nested data";"nested data";"цветной";"12+";"2";"нет";
"13";"Альманах кинопутешествий № 59";"1";"170811017";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1971";"nested data";"nested data";"цветной";"12+";"2";"нет";
"14";"Альманах кинопутешествий № 60";"1";"170811018";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1971";"nested data";"nested data";"цветной";"12+";"2";"нет";
"15";"Альманах кинопутешествий № 68";"1";"170811019";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1972";"nested data";"nested data";"цветной";"12+";"2";"нет";
"16";"Альманах кинопутешествий № 69";"1";"170811021";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1972";"nested data";"nested data";"цветной";"12+";"2";"нет";
"17";"Альманах кинопутешествий № 70";"1";"170811022";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1972";"nested data";"nested data";"цветной";"12+";"2";"нет";
"18";"Альманах кинопутешествий № 76";"1";"170811023";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1972";"nested data";"nested data";"цветной";"12+";"2";"нет";
"19";"Альманах кинопутешествий № 81";"1";"170811025";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1973";"nested data";"nested data";"цветной";"12+";"2";"нет";
"20";"Альманах кинопутешествий № 213";"1";"170811026";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"2";"нет";
"21";"Альманах кинопутешествий № 220";"1";"170811027";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"1";"нет";
"22";"Альманах кинопутешествий № 225";"1";"170811029";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"23";"Альманах кинопутешествий № 229";"1";"170811030";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"24";"Альманах кинопутешествий № 238";"1";"170811031";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"25";"Альманах кинопутешествий № 243";"1";"170811032";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1, 3";"нет";
"26";"Альманах кинопутешествий № 249";"1";"170811034";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"27";"Анна Ахматова Листки из дневника";"1";"170811035";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"28";"Анна Голубкина Художник и время";"1";"170811036";"документальный";"широкоэкранный";"документальный";"nested data";"1977";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"29";"Аншлаг в театре абсурда";"1";"170811038";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"30";"Арам Хачатурян";"1";"170811039";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1980";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"31";"Аркадий Райкин";"1";"170811040";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"32";"Архитектура России XIX век";"1";"170811041";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"2";"нет";
"33";"Атомщики";"1";"170811043";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"1";"нет";
"34";"Ах, Лев Иванович, Лев Иванович";"1";"170811044";"документальный";"широкоэкранный";"документальный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"35";"А что если?";"1";"170811045";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"2";"нет";
"36";"Байкальская боль";"1";"170811047";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"37";"Без героя";"1";"170811048";"документальный";"широкоэкранный";"документальный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"1";"нет";
"38";"Берег милый для меня";"1";"170811049";"документальный";"широкоэкранный";"";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"39";"Бестужевки";"1";"170811050";"документальный";"широкоэкранный";"документальный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"40";"Битва за нашу Советскую Украину";"1";"170811052";"документальный";"широкоэкранный";"документальный";"nested data";"1974";"nested data";"nested data";"чёрно-белый";"12+";"1, 2, 3";"нет";
"41";"Боги, гуру и другие";"1";"170811053";"документальный";"широкоэкранный";"документальный";"nested data";"1991";"nested data";"nested data";"цветной";"12+";"1";"нет";
"42";"Борис Бабочкин";"1";"170811054";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"43";"Борис Лавренев";"1";"170811056";"документальный";"широкоэкранный";"документальный";"nested data";"1972";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"44";"Борис Щукин";"1";"170811057";"документальный";"широкоэкранный";"документальный";"nested data";"1963";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"45";"Братья Васильевы";"1";"170811058";"документальный";"широкоэкранный";"документальный";"nested data";"1964";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"46";"Будут смеяться";"1";"170811059";"документальный";"широкоэкранный";"документальный";"nested data";"1971";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"47";"Будь готов";"1";"170811061";"документальный";"широкоэкранный";"документальный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"48";"Буревестник. М Горький и кино";"1";"170811062";"документальный";"широкоэкранный";"документальный";"nested data";"1968";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"49";"Была на земле деревня Красуха";"1";"170811063";"документальный";"широкоэкранный";"документальный";"nested data";"1969";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"50";"Был день и час";"1";"170811064";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"51";"Бытие";"1";"170811066";"документальный";"широкоэкранный";"документальный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"52";"Васильев из Васильева";"1";"170811067";"документальный";"широкоэкранный";"документальный";"nested data";"1978";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"53";"Вахтангов";"1";"170811068";"документальный";"широкоэкранный";"документальный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"54";"В балетной школе";"1";"170811070";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"55";"В двух шагах от Ленина";"1";"170811071";"документальный";"широкоэкранный";"документальный";"nested data";"1981";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"56";"В доме Достоевского";"1";"170811072";"документальный";"широкоэкранный";"документальный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"57";"Великая Отечественная Фильм 2 «Битва за Москву» Фильм 2 «Битва за Москву»";"1";"170811073";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"1, 2, 3";"нет";
"58";"Великая Отечественная Фильм 3 «Блокада Ленинграда»";"1";"170811075";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"3";"нет";
"59";"Великая Отечественная Фильм 5 «На Восток»";"1";"170811076";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"60";"Великая Отечественная Фильм 6 «Война в Арктике»";"1";"170811077";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"61";"Великая Отечественная Фильм 7 «Оборона Сталинграда»";"1";"170811078";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"3";"нет";
"62";"Великая Отечественная Фильм 8 «Победа под Сталинградом»";"1";"170811080";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"3";"нет";
"63";"Великая Отечественная Фильм 9 «Битва за Кавказ»";"1";"170811081";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"64";"Великая Отечественная Фильм 10 «Величайшее сражение»";"1";"170811082";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"65";"Великая Отечественная Фильм 11 «Война в воздухе»";"1";"170811083";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"66";"Великая Отечественная Фильм 12 «Битва на море»";"1";"170811085";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"67";"Великая Отечественная Фильм 13 «Освобождение Украины»";"1";"170811086";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"68";"Великая Отечественная Фильм 14 «Освобождение Белоруссии»";"1";"170811087";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"69";"Великая Отечественная Фильм 15 «От Карпат на Балканы и Вену»";"1";"170811088";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"70";"Великая Отечественная Фильм 16 «Освобождение Польши»";"1";"170811090";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"71";"Великая Отечественная Фильм 17 «Союзники»";"1";"170811091";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"72";"Великая Отечественная Фильм 18 «Битва за Берлин»";"1";"170811092";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"3";"нет";
"73";"Великая Отечественная Фильм 19 «Последнеесражение войны»";"1";"170811093";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"74";"Великая Отечественная Фильм 20 «Неизвестный солдат»";"1";"170811095";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2, 3";"нет";
"75";"Венчает время след";"1";"170811096";"документальный";"широкоэкранный";"";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"76";"Верность";"1";"170811097";"документальный";"широкоэкранный";"документальный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"77";"Вечно молодой (Малому театру 150 лет)";"1";"170811098";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1975";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"78";"Виктор Астафьев Нет мне ответа";"1";"170811100";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"79";"Вильям Шекспир";"1";"170811101";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1964";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"80";"Владислав Третьяк Монолог в зрительном зале";"1";"170811102";"документальный";"широкоэкранный";"документальный";"nested data";"1984";"nested data";"nested data";"цветной";"12+";"2";"нет";
"81";"В начале было слово";"1";"170811103";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"2";"нет";
"82";"Во глубине сибирских руд";"1";"170811105";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1961";"nested data";"nested data";"цветной";"12+";"3";"нет";
"83";"Военные художники – грековцы";"1";"170811106";"документальный";"широкоэкранный";"документальный";"nested data";"1974";"nested data";"nested data";"цветной";"12+";"2";"нет";
"84";"Возвращение";"1";"170811107";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"чёрно-белый";"12+";"1, 2";"нет";
"85";"Возвращенная песня";"1";"170811109";"документальный";"широкоэкранный";"документальный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"86";"Волшебная краска Гросса";"1";"170811110";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"87";"Во льдах моя дорога";"1";"170811111";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"88";"Вопрос к чемпиону";"1";"170811112";"документальный";"широкоэкранный";"документальный";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"2";"нет";
"89";"Всеволод Иванов";"1";"170811113";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1969";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"90";"Всеволод Пудовкин";"1";"170811115";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1960";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"91";"Всегда непобедим остался";"1";"170811116";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"92";"Вспоминая военную песню";"1";"170811117";"документальный";"широкоэкранный";"документальный";"nested data";"1975";"nested data";"nested data";"цветной";"12+";"2";"нет";
"93";"Вспоминая Харламова";"1";"170811119";"документальный";"широкоэкранный";"документальный";"nested data";"1982";"nested data";"nested data";"цветной";"12+";"2";"нет";
"94";"Вспоминая Чкалова";"1";"170811120";"документальный";"широкоэкранный";"документальный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"95";"Встреча с Михаилом Исаковским";"1";"170811121";"документальный";"широкоэкранный";"документальный";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"2";"нет";
"96";"Вы с нами, Фредерик Жолио-Кюри";"1";"170811122";"документальный";"широкоэкранный";"документальный";"nested data";"1965";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"97";"Галина Николаева";"1";"170811124";"документальный";"широкоэкранный";"документальный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"1, 2";"нет";
"98";"Галина Уланова";"1";"170811125";"документальный";"широкоэкранный";"документальный";"nested data";"1963";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"99";"Генерал Карбышев";"1";"170811126";"документальный";"широкоэкранный";"документальный";"nested data";"1975";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"100";"Гибель Пушкина";"1";"170811127";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"101";"Гимнастерка и фрак";"1";"170811129";"документальный";"широкоэкранный";"документальный";"nested data";"1969";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"102";"Гимнастика Олимпиада-80";"1";"170811130";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"2";"нет";
"103";"Глеб Максимильянович Кржижановский";"1";"170811131";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1963";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"104";"Горизонт № 3-69";"1";"170811133";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1969";"nested data";"nested data";"чёрно-белый";"0+";"1, 2";"нет";
"105";"Горизонт № 3";"1";"170811134";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"0+";"2";"нет";
"106";"Горизонт № 4-70";"1";"170811135";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1970";"nested data";"nested data";"чёрно-белый";"0+";"1";"нет";
"107";"Горизонт № 7";"1";"170811136";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1974";"nested data";"nested data";"цветной";"0+";"1";"нет";
"108";"Горизонт № 7";"1";"170811137";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1971";"nested data";"nested data";"цветной";"0+";"2";"нет";
"109";"Горизонт № 8";"1";"170811139";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1975";"nested data";"nested data";"цветной";"0+";"2";"нет";
"110";"Горизонт № 22";"1";"170811140";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1980";"nested data";"nested data";"цветной";"0+";"2";"нет";
"111";"Горизонт № 28";"1";"170811141";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1982";"nested data";"nested data";"цветной";"0+";"2";"нет";
"112";"Горизонт № 44";"1";"170811142";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"0+";"1, 2";"нет";
"113";"Горизонт № 48";"1";"170811143";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1988";"nested data";"nested data";"цветной";"0+";"2";"нет";
"114";"Город-герой Волгоград";"1";"170811144";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1975";"nested data";"nested data";"цветной";"0+";"3";"нет";
"115";"Горький";"1";"170811145";"документальный";"широкоэкранный";"документальный";"nested data";"1958";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"116";"Грань мужества";"1";"170811146";"документальный";"широкоэкранный";"документальный";"nested data";"1982";"nested data";"nested data";"цветной";"12+";"1";"нет";
"117";"Гребля на байдарках и каноэ Олимпиада-80";"1";"170811147";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1981";"nested data";"nested data";"цветной";"0+";"2";"нет";
"118";"Гренада, Гренада, Гренада моя";"1";"170811148";"документальный";"широкоэкранный";"документальный";"nested data";"1969";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"119";"Грешневское лето";"1";"170811149";"документальный";"широкоэкранный";"документальный";"nested data";"1971";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"120";"Григорий Александров и Любовь Орлова";"1";"170811150";"документальный";"широкоэкранный";"документальный";"nested data";"1975";"nested data";"nested data";"чёрно-белый";"12+";"1, 2, 3";"нет";
"121";"Группа товарищей";"1";"170811151";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"122";"Даша Севастопольская – кто она?";"1";"170811152";"документальный";"широкоэкранный";"документальный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"123";"24 кадра";"1";"170811153";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"124";"Два лика иконы";"1";"170811154";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"2";"нет";
"125";"Декабрист Гавриил Батеньков";"1";"170811155";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1982";"nested data";"nested data";"цветной";"12+";"1";"нет";
"126";"Декрет о земле";"1";"170811156";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"127";"Демьян Бедный";"1";"170811158";"документальный";"широкоэкранный";"документальный";"nested data";"1983";"nested data";"nested data";"чёрно-белый";"12+";"1";"нет";
"128";"День поминовения";"1";"170811159";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"129";"Десятая вершина Ирины Родниной";"1";"170811160";"документальный";"широкоэкранный";"документальный";"nested data";"1978";"nested data";"nested data";"цветной";"12+";"2";"нет";
"130";"Детство Твардовского";"1";"170811161";"документальный";"широкоэкранный";"документальный";"nested data";"1980";"nested data";"nested data";"цветной";"12+";"2";"нет";
"131";"Джек Лондон";"1";"170811162";"документальный";"широкоэкранный";"";"nested data";"1976";"nested data";"nested data";"чёрно-белый";"12+";"1, 3";"нет";
"132";"Дмитрий Шостакович";"1";"170811163";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1981";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"133";"Дмитрий Шостакович Альтовая соната";"1";"170811164";"документальный";"широкоэкранный";"документальный";"nested data";"1987";"nested data";"nested data";"чёрно-белый";"12+";"1, 2";"нет";
"134";"Доброе утро, люди!";"1";"170811166";"документальный";"широкоэкранный";"документальный";"nested data";"1981";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"135";"Добрые наши обряды";"1";"170811167";"документальный";"широкоэкранный";"документальный";"nested data";"1979";"nested data";"nested data";"цветной";"12+";"2";"нет";
"136";"Доктор Боткин";"1";"170811168";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"137";"Документы Октября";"1";"170811169";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"2";"нет";
"138";"Дорога впадает в горизонт";"1";"170811170";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"2";"нет";
"139";"Досье на генерала Власова";"1";"170811171";"документальный";"широкоэкранный";"документальный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1, 2";"нет";
"140";"Друг Горького – Андреева";"1";"170811173";"документальный";"широкоэкранный";"документальный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"141";"Думы о Куликовом поле";"1";"170811174";"документальный";"широкоэкранный";"документальный";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"1";"нет";
"142";"Душа поэта";"1";"170811175";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1987";"nested data";"nested data";"цветной";"12+";"2";"нет";
"143";"Дым отечества";"1";"170811176";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"144";"Евгений Вахтангов";"1";"170811177";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1983";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"145";"Его нескончаемые бои (Академик Н. Бурденко)";"1";"170811178";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1973";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"146";"Если дорог тебе твой дом";"1";"170811179";"документальный";"широкоэкранный";"документальный";"nested data";"1967";"nested data";"nested data";"чёрно-белый";"12+";"2, 3";"нет";
"147";"Жаров рассказывает";"1";"170811180";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1970";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"148";"Жемчужина Алтая";"1";"170811182";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1983";"nested data";"nested data";"цветной";"12+";"2";"нет";
"149";"Жизнь для книги (И. Д. Сытин)";"1";"170811183";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"1";"нет";
"150";"Жизнь прекрасна";"1";"170811184";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1990";"nested data";"nested data";"цветной";"12+";"1";"нет";
"151";"Жизнь – явление космическое";"1";"170811185";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"152";"Жил человек рассеянный";"1";"170811186";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"153";"Забайкальский фронт";"1";"170811187";"документальный";"широкоэкранный";"документальный";"nested data";"1987";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"154";"Завещание Веры Мухиной";"1";"170811189";"документальный";"широкоэкранный";"документальный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"1";"нет";
"155";"Загадка Крылова";"1";"170811190";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1968";"nested data";"nested data";"чёрно-белый";"12+";"2";"нет";
"156";"Зайдем к Смирдину";"1";"170811191";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1981";"nested data";"nested data";"цветной";"12+";"2";"нет";
"157";"Закрытие сезона";"1";"170811192";"документальный";"широкоэкранный";"документальный";"nested data";"1986";"nested data";"nested data";"цветной";"12+";"1";"нет";
"158";"За синей птицей";"1";"170811193";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1989";"nested data";"nested data";"цветной";"12+";"2";"нет";
"160";"Звездный Космические будни";"1";"170811196";"документальный";"широкоэкранный";"документальный";"nested data";"1988";"nested data";"nested data";"цветной";"12+";"1";"нет";
"161";"Земля всегда рядом";"1";"170811197";"документальный";"широкоэкранный";"научно-популярный";"nested data";"1985";"nested data";"nested data";"цветной";"12+";"2";"нет";
